study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	library_strategy	read_count	base_count	fastq_ftp	submitted_ftp	submitted_format	sra_ftp	sample_alias
PRJNA544527	SAMN11848765	SRX5990339	SRR9220116	562	Escherichia coli	WGS	942168	263147498	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9220116/SRR9220116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9220116/SRR9220116_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9220116	am_0052_0079_g1
PRJNA544527	SAMN11848772	SRX5990338	SRR9220117	562	Escherichia coli	WGS	516657	144166367	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9220117/SRR9220117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9220117/SRR9220117_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9220117	am_0052_0079_h3
PRJNA544527	SAMN11848771	SRX5990337	SRR9220118	562	Escherichia coli	WGS	298386	82788884	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9220118/SRR9220118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9220118/SRR9220118_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9220118	am_0052_0079_h1
PRJNA544527	SAMN11848770	SRX5990336	SRR9220119	562	Escherichia coli	WGS	1939654	536315660	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9220119/SRR9220119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9220119/SRR9220119_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9220119	am_0052_0079_g6
PRJNA544527	SAMN11848769	SRX5990335	SRR9220120	562	Escherichia coli	WGS	1582578	438414995	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9220120/SRR9220120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9220120/SRR9220120_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9220120	am_0052_0079_g5
PRJNA544527	SAMN11848952	SRX5990334	SRR9220121	562	Escherichia coli	WGS	1344050	379201536	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9220121/SRR9220121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9220121/SRR9220121_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9220121	bf_0095_0059_g8
PRJNA544527	SAMN11848854	SRX5990333	SRR9220122	562	Escherichia coli	WGS	799264	224248296	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9220122/SRR9220122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9220122/SRR9220122_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9220122	am_0171_0078_h4
PRJNA544527	SAMN11848946	SRX5990332	SRR9220123	562	Escherichia coli	WGS	2466131	664868619	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9220123/SRR9220123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9220123/SRR9220123_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9220123	bf_0095_0059_e7
PRJNA544527	SAMN11848517	SRX5990331	SRR9220124	1354	Enterococcus hirae	WGS	12964293	3534627575	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9220124/SRR9220124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9220124/SRR9220124_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9220124	an_0080_0048_d8
PRJNA544527	SAMN11848990	SRX5990330	SRR9220125	562	Escherichia coli	WGS	712802	186049128	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9220125/SRR9220125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9220125/SRR9220125_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9220125	bq_0049_0072_d6
PRJNA544527	SAMN11848152	SRX5990329	SRR9220126	28026	Bifidobacterium pseudocatenulatum	WGS	1687228	447038409	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9220126/SRR9220126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9220126/SRR9220126_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9220126	am_0171_0050_b1
PRJNA544527	SAMN11848812	SRX5990328	SRR9220127	562	Escherichia coli	WGS	3391859	905763113	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9220127/SRR9220127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9220127/SRR9220127_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9220127	am_0111_0080_e3
PRJNA544527	SAMN11848938	SRX5990327	SRR9220128	562	Escherichia coli	WGS	352524	99932805	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9220128/SRR9220128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9220128/SRR9220128_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9220128	bf_0095_0059_a9
PRJNA544527	SAMN11848942	SRX5990326	SRR9220129	562	Escherichia coli	WGS	2769845	723648697	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9220129/SRR9220129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9220129/SRR9220129_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9220129	bf_0095_0059_c9
PRJNA544527	SAMN11848873	SRX5990325	SRR9220130	562	Escherichia coli	WGS	5993929	1638357768	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9220130/SRR9220130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9220130/SRR9220130_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9220130	am_0224_0080_d8
PRJNA544527	SAMN11848874	SRX5990324	SRR9220131	562	Escherichia coli	WGS	2715932	751184987	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9220131/SRR9220131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9220131/SRR9220131_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9220131	am_0224_0080_e7
PRJNA544527	SAMN11848869	SRX5990323	SRR9220132	562	Escherichia coli	WGS	3895622	1019226017	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9220132/SRR9220132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9220132/SRR9220132_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9220132	am_0224_0080_b9
PRJNA544527	SAMN11848870	SRX5990322	SRR9220133	562	Escherichia coli	WGS	3665073	975807232	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9220133/SRR9220133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9220133/SRR9220133_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9220133	am_0224_0080_c7-BIS
PRJNA544527	SAMN11848871	SRX5990321	SRR9220134	562	Escherichia coli	WGS	3424130	909601423	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9220134/SRR9220134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9220134/SRR9220134_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9220134	am_0224_0080_c8
PRJNA544527	SAMN11848872	SRX5990320	SRR9220135	562	Escherichia coli	WGS	3802643	1011321134	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9220135/SRR9220135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9220135/SRR9220135_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9220135	am_0224_0080_d12
PRJNA544527	SAMN11848865	SRX5990319	SRR9220136	562	Escherichia coli	WGS	894312	241972701	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9220136/SRR9220136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9220136/SRR9220136_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9220136	am_0224_0080_a12
PRJNA544527	SAMN11848866	SRX5990318	SRR9220137	562	Escherichia coli	WGS	545117	152148607	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9220137/SRR9220137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9220137/SRR9220137_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9220137	am_0224_0080_a7
PRJNA544527	SAMN11848867	SRX5990317	SRR9220138	562	Escherichia coli	WGS	758688	212223439	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9220138/SRR9220138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9220138/SRR9220138_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9220138	am_0224_0080_a8
PRJNA544527	SAMN11848868	SRX5990316	SRR9220139	562	Escherichia coli	WGS	5954220	1519665506	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9220139/SRR9220139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9220139/SRR9220139_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9220139	am_0224_0080_b8
PRJNA544527	SAMN11848937	SRX5990315	SRR9220140	562	Escherichia coli	WGS	1162603	327655732	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9220140/SRR9220140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9220140/SRR9220140_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9220140	bf_0095_0059_a7
PRJNA544527	SAMN11848462	SRX5990314	SRR9220141	53345	Enterococcus durans	WGS	3362072	865863562	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9220141/SRR9220141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9220141/SRR9220141_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9220141	am_0171_0074_f4
PRJNA544527	SAMN11848779	SRX5990313	SRR9220142	562	Escherichia coli	WGS	1912884	494044742	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9220142/SRR9220142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9220142/SRR9220142_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9220142	am_0070_0075_e10
PRJNA544527	SAMN11848780	SRX5990312	SRR9220143	562	Escherichia coli	WGS	246467	63705677	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9220143/SRR9220143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9220143/SRR9220143_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9220143	am_0070_0075_f7
PRJNA544527	SAMN11848941	SRX5990311	SRR9220144	562	Escherichia coli	WGS	4826168	1281315445	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9220144/SRR9220144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9220144/SRR9220144_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9220144	bf_0095_0059_c7
PRJNA544527	SAMN11848777	SRX5990310	SRR9220145	562	Escherichia coli	WGS	182623	46317649	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9220145/SRR9220145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9220145/SRR9220145_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9220145	am_0070_0075_a12
PRJNA544527	SAMN11848626	SRX5990981	SRR9220146	562	Escherichia coli	WGS	3155137	832772325	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9220146/SRR9220146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9220146/SRR9220146_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9220146	am_0001_0092_e6
PRJNA544527	SAMN11848625	SRX5990980	SRR9220147	562	Escherichia coli	WGS	2645049	679696867	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9220147/SRR9220147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9220147/SRR9220147_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9220147	am_0001_0092_e4
PRJNA544527	SAMN11848531	SRX5990979	SRR9220148	1354	Enterococcus hirae	WGS	9817477	2655033748	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9220148/SRR9220148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9220148/SRR9220148_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9220148	an_0080_0048_g2
PRJNA544527	SAMN11848743	SRX5990978	SRR9220149	562	Escherichia coli	WGS	2244499	575269213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9220149/SRR9220149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9220149/SRR9220149_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9220149	am_0052_0079_b2
PRJNA544527	SAMN11848740	SRX5990977	SRR9220150	562	Escherichia coli	WGS	2388972	650654422	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9220150/SRR9220150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9220150/SRR9220150_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9220150	am_0052_0079_a4
PRJNA544527	SAMN11848739	SRX5990976	SRR9220151	562	Escherichia coli	WGS	1633450	447598500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9220151/SRR9220151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9220151/SRR9220151_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9220151	am_0052_0079_a3
PRJNA544527	SAMN11848742	SRX5990975	SRR9220152	562	Escherichia coli	WGS	485456	134187403	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9220152/SRR9220152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9220152/SRR9220152_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9220152	am_0052_0079_a6
PRJNA544527	SAMN11848741	SRX5990974	SRR9220153	562	Escherichia coli	WGS	2019866	548976402	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9220153/SRR9220153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9220153/SRR9220153_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9220153	am_0052_0079_a5
PRJNA544527	SAMN11848736	SRX5990973	SRR9220154	562	Escherichia coli	WGS	297168	77086132	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9220154/SRR9220154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9220154/SRR9220154_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9220154	am_0052_0075_h2
PRJNA544527	SAMN11848735	SRX5990972	SRR9220155	562	Escherichia coli	WGS	375624	98240073	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9220155/SRR9220155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9220155/SRR9220155_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9220155	am_0052_0075_g5
PRJNA544527	SAMN11848738	SRX5990971	SRR9220156	562	Escherichia coli	WGS	1404531	383248116	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9220156/SRR9220156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9220156/SRR9220156_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9220156	am_0052_0079_a2
PRJNA544527	SAMN11848737	SRX5990970	SRR9220157	562	Escherichia coli	WGS	294760	76350775	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9220157/SRR9220157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9220157/SRR9220157_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9220157	am_0052_0075_h3
PRJNA544527	SAMN11849036	SRX5990969	SRR9220158	562	Escherichia coli	WGS	1709815	459395327	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9220158/SRR9220158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9220158/SRR9220158_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9220158	cx_0004_0072_b8
PRJNA544527	SAMN11848933	SRX5990968	SRR9220159	562	Escherichia coli	WGS	1447746	351066172	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9220159/SRR9220159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9220159/SRR9220159_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9220159	bf_0095_0017_d8
PRJNA544527	SAMN11848934	SRX5990967	SRR9220160	562	Escherichia coli	WGS	845345	222155564	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9220160/SRR9220160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9220160/SRR9220160_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9220160	bf_0095_0017_e6
PRJNA544527	SAMN11848763	SRX5990966	SRR9220161	562	Escherichia coli	WGS	2316294	625123740	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9220161/SRR9220161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9220161/SRR9220161_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9220161	am_0052_0079_f5
PRJNA544527	SAMN11848764	SRX5990965	SRR9220162	562	Escherichia coli	WGS	3699516	988049318	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9220162/SRR9220162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9220162/SRR9220162_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9220162	am_0052_0079_f6
PRJNA544527	SAMN11848525	SRX5990964	SRR9220163	1354	Enterococcus hirae	WGS	5351369	1334064102	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9220163/SRR9220163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9220163/SRR9220163_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9220163	an_0080_0048_f1
PRJNA544527	SAMN11848760	SRX5990963	SRR9220164	562	Escherichia coli	WGS	1830303	495899848	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9220164/SRR9220164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9220164/SRR9220164_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9220164	am_0052_0079_f1
PRJNA544527	SAMN11848761	SRX5990962	SRR9220165	562	Escherichia coli	WGS	4947250	1308459371	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9220165/SRR9220165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9220165/SRR9220165_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9220165	am_0052_0079_f2
PRJNA544527	SAMN11848762	SRX5990961	SRR9220166	562	Escherichia coli	WGS	1117971	309456891	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9220166/SRR9220166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9220166/SRR9220166_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9220166	am_0052_0079_f3
PRJNA544527	SAMN11848755	SRX5990960	SRR9220167	562	Escherichia coli	WGS	4134714	1102925233	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9220167/SRR9220167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9220167/SRR9220167_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9220167	am_0052_0079_e1
PRJNA544527	SAMN11848756	SRX5990959	SRR9220168	562	Escherichia coli	WGS	4719157	1253182488	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9220168/SRR9220168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9220168/SRR9220168_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9220168	am_0052_0079_e3
PRJNA544527	SAMN11848526	SRX5990958	SRR9220169	1354	Enterococcus hirae	WGS	6592872	1652598618	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9220169/SRR9220169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9220169/SRR9220169_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9220169	an_0080_0048_f2
PRJNA544527	SAMN11848630	SRX5990957	SRR9220170	562	Escherichia coli	WGS	2195306	599953005	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9220170/SRR9220170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9220170/SRR9220170_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9220170	am_0001_0092_f6
PRJNA544527	SAMN11848629	SRX5990956	SRR9220171	562	Escherichia coli	WGS	3520649	938650390	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9220171/SRR9220171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9220171/SRR9220171_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9220171	am_0001_0092_f4
PRJNA544527	SAMN11848628	SRX5990955	SRR9220172	562	Escherichia coli	WGS	1657613	458665562	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9220172/SRR9220172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9220172/SRR9220172_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9220172	am_0001_0092_f1
PRJNA544527	SAMN11848627	SRX5990954	SRR9220173	562	Escherichia coli	WGS	2590887	703005283	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9220173/SRR9220173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9220173/SRR9220173_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9220173	am_0001_0092_f10
PRJNA544527	SAMN11848533	SRX5990953	SRR9220174	1354	Enterococcus hirae	WGS	5649150	1498568108	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9220174/SRR9220174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9220174/SRR9220174_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9220174	an_0080_0048_g7
PRJNA544527	SAMN11848534	SRX5990952	SRR9220175	1354	Enterococcus hirae	WGS	5317251	1491786444	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9220175/SRR9220175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9220175/SRR9220175_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9220175	an_0080_0048_g8
PRJNA544527	SAMN11848313	SRX5990951	SRR9220176	418240	Blautia wexlerae	WGS	2096887	564407486	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9220176/SRR9220176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9220176/SRR9220176_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9220176	af_0058_0067_b4
PRJNA544527	SAMN11848532	SRX5990950	SRR9220177	1354	Enterococcus hirae	WGS	7605487	1943613125	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9220177/SRR9220177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9220177/SRR9220177_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9220177	an_0080_0048_g5
PRJNA544527	SAMN11848529	SRX5990949	SRR9220178	1354	Enterococcus hirae	WGS	8204871	2068876228	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9220178/SRR9220178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9220178/SRR9220178_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9220178	an_0080_0048_f7
PRJNA544527	SAMN11848530	SRX5990948	SRR9220179	1354	Enterococcus hirae	WGS	9857784	2626452479	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9220179/SRR9220179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9220179/SRR9220179_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9220179	an_0080_0048_f8
PRJNA544527	SAMN11848527	SRX5990947	SRR9220180	1354	Enterococcus hirae	WGS	6392067	1607729184	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9220180/SRR9220180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9220180/SRR9220180_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9220180	an_0080_0048_f5
